1,AALWYNFLEUR,,6670,RIVERSDALE
2,AANDRUS,,9301,BLOEMFONTEIN
3,ABAPHEHLI,4126,,DOONSIDE
4,ABBOTSDALE,,7300,MALMESBURY
5,ABBOTSFORD,,2192,JOHANNESBURG
6,ABBOTSFORD,5210,5241,EAST LONDON
7,ABBOTSPOORT,608,,POTGIETERSRUS
8,ABC,,6242,KWANOBUHLE
9,ABEL,884,,POLOKWANE
10,ABERDEEN,6270,6270,ABERDEEN
11,ABERDEEN TSP,,6270,ABERDEEN
12,ABERDEEN DGD,,6270,ABERDEEN
13,ACACIAVILLE,3370,3370,LADYSMITH
14,ACKERVILLE,1039,1039,WITBANK
15,ACORN,,3610,PINETOWN
16,ACORNHOEK,1360,1360,NELSPRUIT
17,ACTIVIA PARK,,1429,GERMISTON
18,ACTON CABA,5401,,TSOMO
19,ACTON HOMES,3352,,BERGVILLE
20,ACTONVILLE,1506,1501,BENONI
21,ACTONVILLE EXT 1,,1501,BENONI
22,ACTONVILLE UIT 1,,1501,BENONI
23,ACTONVILLE EXT 2,,1501,BENONI
24,ACTONVILLE UIT 2,,1501,BENONI
25,ACTONVILLE EXT 3,,1501,BENONI
26,ACTONVILLE UIT 3,,1501,BENONI
27,ACTONVILLE EXT 4,,1501,BENONI
28,ACTONVILLE UIT 4,,1501,BENONI
29,ACTONVILLE EXT 5,,1501,BENONI
30,ACTONVILLE UIT 5,,1501,BENONI
31,ACTONVILLE EXT 6,1506,1501,BENONI
32,ACTONVILLE UIT 6,1506,1501,BENONI
33,ADAMAYVIEW,,2571,KLERKSDORP
34,ADAMS MISSION,4100,4110,AMANZIMTOTI
35,ADCOCKVALE,,6001,PORT ELIZABETH
36,ADCOCKVALE EXT,,6045,NEWTON PARK
37,ADCOCKVALE UIT,,6045,NEWTON PARK
38,ADDINGTON,,4001,DURBAN
39,ADDNEY,712,,POLOKWANE
40,ADDO,6105,6105,ADDO
41,ADELAIDE,5760,5760,ADELAIDE
42,ADENDORP,6282,6282,ADENDORP
43,ADKIN'S POST,5170,,TSOLO
44,ADMINISTRATION BLOCK,,1431,KATLEHONG
45,ADMINISTRASIE BLOK,,1431,KATLEHONG
46,ADMIRALS HILL,,7798,STRANDFONTEIN
47,ADRIAANSE,,7490,MATROOSFONTEIN
48,ADVENT,5092,5092,MOUNT FRERE
49,AERORAND,1070,1055,MIDDELBURG
50,AERORAND WEST,1070,1055,MIDDELBURG
51,AERORAND-WES,1070,1055,MIDDELBURG
52,AEROTON,2013,2190,JOHANNESBURG
53,AEROVILLE,,5850,SOMERSET EAST
54,AFGHANISTAN EXT 25,2280,2280,EVANDER
55,AFGHANISTAN UIT 25,2280,2280,EVANDER
56,AFGUNS,534,534,ELLISRAS
57,AFRICA,4310,4309,INANDA
58,AFRICAN ENTERPRISE,3294,,PIETERMARITZBURG
59,AGAVIA,,1739,KRUGERSDORP
60,AGGENEYS,8893,,SPRINGBOK
61,AGINCOURT,1368,,XIMHUNGWE
62,AGISANANG,2760,2760,SANNIESHOF
63,AGNES REST,5435,,DORDRECHT
64,AGTER-PAARL,7630,,PAARL
65,AGULHAS,7287,7287,BREDASDORP
66,AIKEN STREET,4251,,PORT SHEPSTONE
67,AIKENSTRAAT,4251,,PORT SHEPSTONE
68,AIRDLIN,2157,,JOHANNESBURG
69,AIRFIELD,,1501,BENONI
70,AIRLIE,,7806,CONSTANTIA
71,AIRPORT CITY,,7490,MATROOSFONTEIN
72,LUGHAWE STAD,,7490,MATROOSFONTEIN
73,AIRPORT INDUSTRIA,,7490,MATROOSFONTEIN
74,LUGHAWE INDUSTRIA,,7490,MATROOSFONTEIN
75,AKASIA,,601,POTGIETERSRUS
76,AKASIA EXT 2,,182,PRETORIA
77,AKASIA UIT 2,,182,PRETORIA
78,AKASIA PARK,,8660,KEIMOES
79,AKASIAPARK,,8660,KEIMOES
80,AKASIAPARK,,7460,GOODWOOD
81,AKASIE PARK,2520,,POTCHEFSTROOM
82,AKASIEPARK,2520,,POTCHEFSTROOM
83,ALABAMA,2577,2577,KLERKSDORP
84,ALABAMA EXT 2,2577,2577,KLERKSDORP
85,ALABAMA UIT 2,2577,2577,KLERKSDORP
86,ALABAMA EXT 3,2577,2577,KLERKSDORP
87,ALABAMA UIT 3,2577,2577,KLERKSDORP
88,ALAN MANOR,,2091,JOHANNESBURG
89,ALAN MANOR EXT 2,,2091,JOHANNESBURG
90,ALAN MANOR UIT 2,,2091,JOHANNESBURG
91,ALASKA,,122,MAMELODI
92,ALBANY,,3610,PINETOWN
93,ALBEMARLE,1410,1401,GERMISTON
94,ALBEMARLE EXT 1,,1401,GERMISTON
95,ALBEMARLE UIT 1,,1401,GERMISTON
96,ALBEMARLE EXT 2,,1401,GERMISTON
97,ALBEMARLE UIT 2,,1401,GERMISTON
98,ALBERANTE,,1449,ALBERTON
99,ALBERANTE EXT 1,,1449,ALBERTON
100,ALBERANTE UIT 1,,1449,ALBERTON
101,ALBERT LUTHULI,9323,9323,BLOEMFONTEIN
102,ALBERTINIA,6695,6695,ALBERTINIA
103,ALBERTON,1450,1449,JOHANNESBURG
104,ALBERTON EXT 28,,1449,ALBERTON
105,ALBERTON UIT 28,,1449,ALBERTON
106,ALBERTON NORTH,1456,1449,ALBERTON
107,ALBERTON-NOORD,1456,1449,ALBERTON
108,ALBERTSDAL,1448,1448,ALBERTON
109,ALBERTSDAL EXT 17,,1448,ALBERTON
110,ALBERTSDAL UIT 17,,1448,ALBERTON
111,ALBERTSDAL EXT 18,,1448,ALBERTON
112,ALBERTSDAL UIT 18,,1448,ALBERTON
113,ALBERTSDAL EXT 22,,1448,ALBERTON
114,ALBERTSDAL UIT 22,,1448,ALBERTON
115,ALBERTSDAL EXT 6,,1448,ALBERTON
116,ALBERTSDAL UIT 6,,1448,ALBERTON
117,ALBERTSDAL EXT 8,,1448,ALBERTON
118,ALBERTSDAL UIT 8,,1448,ALBERTON
119,ALBERTSKROON,,2195,JOHANNESBURG
120,ALBERTSVILLE,4240,4240,PORT SHEPSTONE
121,ALBERTSVILLE,,2195,JOHANNESBURG
122,ALBERTYNSHOF,,8301,KIMBERLEY
123,ALBION VILLAGE,,2245,VANDYKSDRIFT
124,ALBION DORP,,2245,VANDYKSDRIFT
125,ALBOWVILLE,,7405,RUGBY
126,ALDARAPARK,,2194,JOHANNESBURG
127,ALDERLEY,5070,,ELLIOTDALE
128,ALEXANDER BAY,8290,,ALEXANDER BAY
129,ALEXANDERBAAI,8290,,ALEXANDER BAY
130,ALEXANDER PARK,,3610,PINETOWN
131,ALEXANDERPARK,,3610,PINETOWN
132,ALEXANDER PARK INDUSTRIAL,,6229,UITENHAGE
133,ALEXANDERPARK INDUSTRIEEL,,6229,UITENHAGE
134,ALEXANDRA,2014,2090,JOHANNESBURG
135,ALEXANDRA EAST,2077,,BRYANSTON
136,ALEXANDRA-OOS,2077,,BRYANSTON
137,ALEXANDRA EXT 1,,2090,JOHANNESBURG
138,ALEXANDRA UIT 1,,2090,JOHANNESBURG
139,ALEXANDRA EXT 10,2014,2090,JOHANNESBURG
140,ALEXANDRA UIT 10,2014,2090,JOHANNESBURG
141,ALEXANDRA EXT 15,2014,2090,JOHANNESBURG
142,ALEXANDRA UIT 15,2014,2090,JOHANNESBURG
143,ALEXANDRA EXT 2,,2090,JOHANNESBURG
144,ALEXANDRA UIT 2,,2090,JOHANNESBURG
145,ALEXANDRA EXT 3,2090,2090,JOHANNESBURG
146,ALEXANDRA UIT 3,2090,2090,JOHANNESBURG
147,ALEXANDRA EXT 5,,2090,JOHANNESBURG
148,ALEXANDRA UIT 5,,2090,JOHANNESBURG
149,ALEXANDRA EXT 7,,2090,JOHANNESBURG
150,ALEXANDRA UIT 7,,2090,JOHANNESBURG
151,ALEXANDRA EXT 8,,2090,JOHANNESBURG
152,ALEXANDRA UIT 8,,2090,JOHANNESBURG
153,ALEXANDRA EXT 9,2077,2090,JOHANNESBURG
154,ALEXANDRA UIT 9,2077,2090,JOHANNESBURG
155,ALEXANDRA PHASE 10,2014,2090,JOHANNESBURG
156,ALEXANDRA FASE 10,2014,2090,JOHANNESBURG
157,ALEXANDRA PHASE 2,2090,2090,JOHANNESBURG
158,ALEXANDRA FASE 2,2090,2090,JOHANNESBURG
159,ALEXANDRA SOUTH,2073,,BRAMLEY
160,ALEXANDRA-SUID,2073,,BRAMLEY
161,ALEXANDRIA,6185,6185,ALEXANDRIA
162,ALGOA PARK,6005,6001,PORT ELIZABETH
163,ALGOAPARK,6005,6001,PORT ELIZABETH
164,ALICE,5700,5700,ALICE
165,ALICE EXT 8,,5700,ALICE
166,ALICE UIT 8,,5700,ALICE
167,ALICEDALE,6135,6135,ALICEDALE
168,ALICEDALE EST,,7764,ATHLONE
169,ALICEDALE LGD,,7764,ATHLONE
170,ALIWAL NORTH,9750,9750,ALIWAL NORTH
171,ALIWAL-NOORD,9750,9750,ALIWAL NORTH
172,ALKANTRANT,5,81,PRETORIA
173,ALL SAINTS,5052,5052,ENGCOBO
174,ALLANDALE,1685,1685,HALFWAY HOUSE
175,ALLANDALE,,3201,PIETERMARITZBURG
176,ALLANDALE EXT 11,,1682,MIDRAND
177,ALLANDALE UIT 11,,1682,MIDRAND
178,ALLANDALE EXT 12,,1682,MIDRAND
179,ALLANDALE UIT 12,,1682,MIDRAND
180,ALLANDALE EXT 16,1685,1685,MIDRAND
181,ALLANDALE UIT 16,1685,1685,MIDRAND
182,ALLANDALE EXT 17,1685,1685,MIDRAND
183,ALLANDALE UIT 17,1685,1685,MIDRAND
184,ALLANDALE HEIGHTS,,3201,PIETERMARITZBURG
185,ALLANDALE HOOGTE,,3201,PIETERMARITZBURG
186,ALLANRIDGE,9490,9490,ODENDAALSRUS
187,ALLANRIDGE,,6241,GAMBLEVILLE
188,ALLANRIDGE EXT 3,9490,9490,ODENDAALSRUS
189,ALLANRIDGE UIT 3,9490,9490,ODENDAALSRUS
190,ALLANRIDGE WEST,,6229,UITENHAGE
191,ALLANRIDGE-WES,,6229,UITENHAGE
192,ALLDAYS,909,909,LOUIS TRICHARDT
193,ALLEN GROVE,,1619,KEMPTON PARK
194,ALLEN GROVE EXT 1,,1619,KEMPTON PARK
195,ALLEN GROVE UIT 1,,1619,KEMPTON PARK
196,ALLEN GROVE EXT 2,,1619,KEMPTON PARK
197,ALLEN GROVE UIT 2,,1619,KEMPTON PARK
198,ALLEN GROVE EXT 4,,1619,KEMPTON PARK
199,ALLEN GROVE UIT 4,,1619,KEMPTON PARK
200,ALLEN RISE,,4037,MARBLE RAY
201,ALLEN'S NEK,1737,1709,FLORIDA
202,ALLEN'S NEK EXT 1,1737,1709,ALLEN'S NEK
203,ALLEN'S NEK UIT 1,1737,1709,ALLEN'S NEK
204,ALLEN'S NEK EXT 2,1737,1709,ALLEN'S NEK
205,ALLEN'S NEK UIT 2,1737,1709,ALLEN'S NEK
206,ALLEN'S NEK EXT 27,1737,1709,ALLEN'S NEK
207,ALLEN'S NEK UIT 27,1737,1709,ALLEN'S NEK
208,ALLEN'S NEK EXT 3,1737,1709,ALLEN'S NEK
209,ALLEN'S NEK UIT 3,1737,1709,ALLEN'S NEK
210,ALLEN'S NEK EXT 36,1737,1709,ALLEN'S NEK
211,ALLEN'S NEK UIT 36,1737,1709,ALLEN'S NEK
212,ALLEN'S NEK EXT 4,1737,1709,ALLEN'S NEK
213,ALLEN'S NEK UIT 4,1737,1709,ALLEN'S NEK
214,ALLEN'S NEK EXT 9,1737,1709,ALLEN'S NEK
215,ALLEN'S NEK UIT 9,1737,1709,ALLEN'S NEK
216,ALLENBY EST,,7945,RETREAT
217,ALLENBY LGD,,7945,RETREAT
218,ALMA,512,,NYLSTROOM
219,ALOE RIDGE,,6670,RIVERSDALE
220,ALOERIF,,6670,RIVERSDALE
221,ALOE RIDGE,1150,1150,BURGERSFORT
222,ALOERIF,1150,1150,BURGERSFORT
223,ALOEVALE,,5319,QUEENSTOWN
224,ALPHEN EST,,7806,CONSTANTIA
225,ALPHEN LGD,,7806,CONSTANTIA
226,ALPHEN PARK,,81,MENLO PARK
227,ALPHEN PARK,,1501,BENONI
228,ALPHENDALE,,5209,EAST LONDON
229,ALPHENPARK,,81,MENLO PARK
230,ALPHINE PARK,,7785,MITCHELLS PLAIN
231,ALRA PARK,1495,1491,NIGEL
232,ALRAPARK,1495,1491,NIGEL
233,ALRAPARK EXT 1,,1491,NIGEL
234,ALRAPARK UIT 1,,1491,NIGEL
235,ALRAPARK EXT 2,,1491,NIGEL
236,ALRAPARK UIT 2,,1491,NIGEL
237,ALRIDGE WEST,1150,1150,BURGERSFORT
238,ALRIDGE-WES,1150,1150,BURGERSFORT
239,ALRODE,1451,1451,ALBERTON
240,ALRODE EXT 2,1451,,ALRODE
241,ALRODE UIT 2,1451,,ALRODE
242,ALRODE SOUTH,1451,1448,ALRODE
243,ALRODE SOUTH EXT 3,1421,1448,ALRODE
244,ALRODE-SUID UIT 3,1421,1448,ALRODE
245,ALTON,3900,,RICHARDS BAY
246,ALTON INDUSTRIAL,3900,,RICHARDS BAY
247,ALTON INDUSTRIEEL,3900,,RICHARDS BAY
248,ALUNSA,1785,,WESTONARIA
249,ALVEDA,,2091,JOHANNESBURG
250,ALVEDA PARK,,2091,JOHANNESBURG
251,ALVEDAPARK,,2091,JOHANNESBURG
252,ALVEDA PARK EXT 2,,2091,JOHANNESBURG
253,ALVEDAPARK UIT 2,,2091,JOHANNESBURG
254,ALVERSTONE,,3610,PINETOWN
255,AMABELE,4931,4931,KING WILLIAM'S TOWN
256,AMAJUBA,3385,2940,NEWCASTLE
257,AMAJUBA PARK,2955,2940,NEWCASTLE
258,AMALGAM,,2092,JOHANNESBURG
259,AMALIA,2786,2786,SCHWEIZER-RENEKE
260,AMALINDA,5252,5247,EAST LONDON
261,AMANDAGLEN,,7550,DURBANVILLE
262,AMANDASIG,118,182,KARENPARK
263,AMANDASIG EXT 1,118,182,KARENPARK
264,AMANDASIG UIT 1,118,182,KARENPARK
265,AMANDASIG EXT 10,118,182,KARENPARK
266,AMANDASIG UIT 10,118,182,KARENPARK
267,AMANDASIG EXT 2,118,182,KARENPARK
268,AMANDASIG UIT 2,118,182,KARENPARK
269,AMANDASIG EXT 23,,182,KARENPARK
270,AMANDASIG UIT 23,,182,KARENPARK
271,AMANDASIG EXT 24,,182,KARENPARK
272,AMANDASIG UIT 24,,182,KARENPARK
273,AMANDASIG EXT 25,,182,KARENPARK
274,AMANDASIG UIT 25,,182,KARENPARK
275,AMANDASIG EXT 36,118,182,KARENPARK
276,AMANDASIG UIT 36,118,182,KARENPARK
277,AMANDASIG EXT 5,118,182,KARENPARK
278,AMANDASIG UIT 5,118,182,KARENPARK
279,AMANDASIG EXT 51,118,182,KARENPARK
280,AMANDASIG UIT 51,118,182,KARENPARK
281,AMANDASIG EXT 7,,182,KARENPARK
282,AMANDASIG UIT 7,,182,KARENPARK
283,AMANDASIG EXT 8,118,182,KARENPARK
284,AMANDASIG UIT 8,118,182,KARENPARK
285,AMANDAWE,4172,4180,SCOTTBURGH
286,AMANDELBULT,362,362,CHROMITE
287,AMANDELRUG,,7580,KUILS RIVER
288,AMANDELSIG,,7580,KUILS RIVER
289,AMANYATI,4820,,LUSIKISIKI
290,AMANZIMNYAMA,3855,,NKANDLA
291,AMANZIMTOTI,4125,4126,DURBAN
292,AMANZIMYAMA,,4399,TONGAAT
293,AMAOTI,4080,4309,PHOENIX
294,AMATHOLE BASIN,5711,,ALICE
295,AMATHOLE VALLEY,5616,5616,ALICE
296,AMATHOLE VALLEI,5616,5616,ALICE
297,AMATIKULU,3801,3801,GINGINDLOVU
298,AMATIKWE,4310,4309,INANDA
299,AMATOLA VIEW,,5605,AMATOLA VIEW
300,AMATOLAVILLE,,4930,AMATOLEVILLE
301,AMATOLEVILLE,,4930,AMATOLEVILLE
302,AMATOLE BASIN,,5605,BHISHO
303,AMAWOTANA,4344,,VERULAM
304,AMBERFIELD GLEN,,149,CENTURION
305,AMBERFIELD MANOR ESTATE,158,157,CENTURION
306,AMBERFIELD MANOR LANDGOED,158,157,CENTURION
307,AMBERFIELD RIDGE,46,157,CENTURION
308,AMBERFIELDRIF,46,157,CENTURION
309,AMBERGATE,780,,POLOKWANE
310,AMBERVILLE,,157,CENTURION
311,AMERSFOORT,2490,2490,AMERSFOORT
312,AMERVILLE,,6960,FRASERBURG
313,AMOROSA,1725,1724,ROODEPOORT
314,AMSTELHOF,,7646,PAARL
315,AMSTERDAM,2375,2375,ERMELO
316,AMSTERDAMHOEK,,6210,SWARTKOPS
317,ANCHORAGE,4960,,BUTTERWORTH
318,ANCHORAGE PARK,,7140,GORDON'S BAY
319,ANCHORVILLE,1829,1827,LENASIA
320,ANDALUSIA PARK,8550,8550,JAN KEMPDORP
321,ANDALUSIAPARK,8550,8550,JAN KEMPDORP
322,ANDE,5090,,MOUNT FRERE
323,ANDEON,,183,PRETORIA
324,ANDEON AH,,183,PRETORIA
325,ANDEON EXT 1,,183,PRETORIA
326,ANDEON UIT 1,,183,PRETORIA
327,ANDEON EXT 2,,183,PRETORIA
328,ANDEON UIT 2,,183,PRETORIA
329,ANDEON EXT 3,,183,PRETORIA
330,ANDEON UIT 3,,183,PRETORIA
331,ANDEON EXT 4,,183,PRETORIA
332,ANDEON UIT 4,,183,PRETORIA
333,ANDEON EXT 5,,183,PRETORIA
334,ANDEON UIT 5,,183,PRETORIA
335,ANDEON EXT 6,,183,PRETORIA
336,ANDEON UIT 6,,183,PRETORIA
337,ANDERBOLT,,1459,BOKSBURG
338,ANDERSONVILLE,,6529,GEORGE
339,ANDERWORD,,1911,VANDERBIJLPARK
340,ANERLEY,4230,,ANERLEY
341,ANGOLA,4148,,UMLAZI
342,ANNADALE,,699,POLOKWANE
343,ANNANDALE,,7580,KUILSRIVIER
344,ANNANDALE,3080,,DANNHAUSER
345,ANNANDALE VILLAGE,,7441,MILNERTON
346,ANNATY BANK,,7945,TOKAI
347,ANNEX PARK,1402,,GERMISTON
348,ANNIEVILLE,3080,,DANNHAUSER
349,ANNLIN,66,182,PRETORIA NORTH
350,ANNLIN EXT,,182,PRETORIA NORTH
351,ANNLIN UIT,,182,PRETORIA NORTH
352,ANNLIN EXT 1,,182,PRETORIA NORTH
353,ANNLIN UIT 1,,182,PRETORIA NORTH
354,ANNLIN EXT 107,,182,PRETORIA NORTH
355,ANNLIN UIT 107,,182,PRETORIA NORTH
356,ANNLIN EXT 110,,182,PRETORIA NORTH
357,ANNLIN UIT 110,,182,PRETORIA NORTH
358,ANNLIN EXT 112,129,182,PRETORIA NORTH
359,ANNLIN UIT 112,129,182,PRETORIA NORTH
360,ANNLIN EXT 13,,182,PRETORIA NORTH
361,ANNLIN UIT 13,,182,PRETORIA NORTH
362,ANNLIN EXT 15,,182,PRETORIA NORTH
363,ANNLIN UIT 15,,182,PRETORIA NORTH
364,ANNLIN EXT 18,,182,PRETORIA NORTH
365,ANNLIN UIT 18,,182,PRETORIA NORTH
366,ANNLIN EXT 19,,182,PRETORIA NORTH
367,ANNLIN UIT 19,,182,PRETORIA NORTH
368,ANNLIN EXT 2,,182,PRETORIA NORTH
369,ANNLIN UIT 2,,182,PRETORIA NORTH
370,ANNLIN EXT 3,,182,PRETORIA NORTH
371,ANNLIN UIT 3,,182,PRETORIA NORTH
372,ANNLIN EXT 32,,182,PRETORIA NORTH
373,ANNLIN UIT 32,,182,PRETORIA NORTH
374,ANNLIN EXT 33,,182,PRETORIA NORTH
375,ANNLIN UIT 33,,182,PRETORIA NORTH
376,ANNLIN EXT 34,66,182,PRETORIA NORTH
377,ANNLIN UIT 34,66,182,PRETORIA NORTH
378,ANNLIN EXT 35,,182,PRETORIA NORTH
379,ANNLIN UIT 35,,182,PRETORIA NORTH
380,ANNLIN EXT 36,,182,PRETORIA NORTH
381,ANNLIN UIT 36,,182,PRETORIA NORTH
382,ANNLIN EXT 37,,182,PRETORIA NORTH
383,ANNLIN UIT 37,,182,PRETORIA NORTH
384,ANNLIN EXT 4,,182,PRETORIA NORTH
385,ANNLIN UIT 4,,182,PRETORIA NORTH
386,ANNLIN EXT 5,,182,PRETORIA NORTH
387,ANNLIN UIT 5,,182,PRETORIA NORTH
388,ANNLIN EXT 52,129,182,PRETORIA NORTH
389,ANNLIN UIT 52,129,182,PRETORIA NORTH
390,ANNLIN EXT 54,129,182,PRETORIA NORTH
391,ANNLIN UIT 54,129,182,PRETORIA NORTH
392,ANNLIN EXT 6,,182,PRETORIA NORTH
393,ANNLIN UIT 6,,182,PRETORIA NORTH
394,ANNLIN EXT 7,,182,PRETORIA NORTH
395,ANNLIN UIT 7,,182,PRETORIA NORTH
396,ANNLIN EXT 8,,182,PRETORIA NORTH
397,ANNLIN UIT 8,,182,PRETORIA NORTH
398,ANSFRERE,1711,1709,FLORIDA
399,ANTROBUS,,900,MESSINA
400,ANZAC,,1541,BRAKPAN
401,ANZAC EXT 1,1540,1541,BRAKPAN
402,ANZAC UIT 1,1540,1541,BRAKPAN
403,ANZAC EXT 2,1540,1541,BRAKPAN
404,ANZAC UIT 2,1540,1541,BRAKPAN
405,APEL,739,,POLOKWANE
406,APEX CAFE,1519,,DAVEYTON
407,APEX KAFEE,1519,,DAVEYTON
408,APEX EXT 3,,1501,BENONI
409,APEX UIT 3,,1501,BENONI
410,APEX EXT 4,1519,1501,BENONI
411,APEX UIT 4,1519,1501,BENONI
412,APEX INDUSTRIAL,1540,,BRAKPAN
413,APEX INDUSTRIEEL,1540,,BRAKPAN
414,APPLE ORCHARDS SIHS,1876,,WALKERVILLE
415,APPLE ORCHARDS KHW,1876,,WALKERVILLE
416,APPLE PARK,,1739,KRUGERSDORP
417,AQUADEN CENTRE,3900,3900,RICHARDS BAY
418,AQUADEN SENTRUM,3900,3900,RICHARDS BAY
419,AQUADENE,3900,3900,RICHARDS BAY
420,AQUAPARK,850,850,TZANEEN
421,AQUAVILLE,6120,,KIRKWOOD
422,ARABIEDAM,464,464,MARBLE HALL
423,ARAUNA,,7560,BRACKENFELL
424,ARBEX,3904,,RICHARDS BAY
425,ARBOR PARK,2954,,NEWCASTLE
426,ARBORETUM,9305,9301,BLOEMFONTEIN
427,ARBORETUM,3900,3900,RICHARDS BAY
428,ARBORETUM EXT,3900,3900,RICHARDS BAY
429,ARBORETUM UIT,3900,3900,RICHARDS BAY
430,ARBORETUM EXT 11,3900,3900,RICHARDS BAY
431,ARBORETUM UIT 11,3900,3900,RICHARDS BAY
432,ARBORETUM EXT 7,,3900,RICHARDS BAY
433,ARBORETUM UIT 7,,3900,RICHARDS BAY
434,ARBORPARK,850,850,TZANEEN
435,ARCADIA,,5201,EAST LONDON
436,ARCADIA,7,83,PRETORIA
437,ARCADIA,,6059,PORT ELIZABETH
438,ARCADIA,,6300,HUMANSDORP
439,ARCADIA CENTRE,,7570,KRAAIFONTEIN
440,ARCADIA SENTRUM,,7570,KRAAIFONTEIN
441,ARCON PARK,1937,1939,VEREENIGING
442,ARCON PARK EXT 1,1937,1939,VEREENIGING
443,ARCON PARK UIT 1,1937,1939,VEREENIGING
444,ARDLEIGH PARK,,7945,RETREAT
445,AREA AL,,7785,MITCHELLS PLAIN
446,AREA SST,,7784,KHAYELITSHA
447,AREEN,,2745,MAHIKENG
448,ARENA,,8345,MANKURWANE
449,ARENA PARK,,4092,CHATSWORTH
450,ARENDSDALE,7353,7353,ATLANTIS
451,ARGYLE,,2001,JOHANNESBURG
452,ARLINGTON,9602,9602,ARLINGTON
453,ARMADALE,2013,2190,JOHANNESBURG
454,ARNISTON,7280,,BREDASDORP
455,ARNOLDTON,,5247,EAST LONDON
456,ARNOT,1051,,MIDDELBURG
457,ARNOT COLLIERY,1097,,WITBANK
458,ASANDA VILLAGE,,7140,STRAND
459,ASANDE,3227,,IMPENDLE
460,ASCOT VILLAGE,,7780,LANSDOWNE
461,ASHBURNHAM,,8301,KIMBERLEY
462,ASHBURTON,3213,3201,PIETERMARITZBURG
463,ASHBURY,,6720,MONTAGU
464,ASHDOWN,3216,3201,PIETERMARITZBURG
465,ASHDOWN MCP,3204,,EDENDALE
466,ASHERVILLE,,6281,GRAAFF-REINET
467,ASHERVILLE,,4091,DURBAN
468,ASHLEA GARDENS,,81,MENLO PARK
469,ASHLEATUINE,,81,MENLO PARK
470,ASHLEY,,3610,PINETOWN
471,ASHTON,6715,6715,ROBERTSON
472,ASHWOOD,3605,,PINETOWN
473,ASIATIC BAZAAR,,183,PRETORIA WEST
474,ASIATIC EXT,1300,1300,BARBERTON
475,ASIATIC UIT,1300,1300,BARBERTON
476,ASIATIC EXT 1,1300,1300,BARBERTON
477,ASIATIC UIT 1,1300,1300,BARBERTON
478,ASKEATON,5413,,ASKEATON
479,ASKHAM,8814,8814,UPINGTON
480,ASKRAAL,6667,,CALITZDORP
481,ASLA PARK,,6506,MOSSEL BAY
482,ASOKA HEIGHTS,,4200,UMZINTO
483,ASOKAHOOGTE,,4200,UMZINTO
484,ASPEN HEIGHTS,,6059,PORT ELIZABETH
485,ASPEN HOOGTE,,6059,PORT ELIZABETH
486,ASPEN HILL EXT 1,,2190,MULBARTON
487,ASPEN HILL UIT 1,,2190,MULBARTON
488,ASPEN HILLS,2059,2059,JOHANNESBURG
489,ASPENHEUWELS,2059,2059,JOHANNESBURG
490,ASPEN NATURE ESTATE,2059,2190,JOHANNESBURG
491,ASPEN NATUUR LANDGOED,2059,2190,JOHANNESBURG
492,ASSAGAY,3624,3610,HILLCREST
493,ASSEGAI,3624,3610,HILLCREST
494,ASTON BAY,6332,6332,JEFFREYS BAY
495,ASTONBAAI,6332,6332,JEFFREYS BAY
496,ASTON MANOR,1630,1619,KEMPTON PARK
497,ATAMELANG,2732,2732,VRISCHGEWAAGT
498,ATHENA GARDENS,,4037,DURBAN
499,ATHENATUINE,,4037,DURBAN
500,ATHLONE,7760,7764,CAPE TOWN
501,ATHLONE,,4051,DURBAN NORTH
502,ATHLONE,,3201,PIETERMARITZBURG
503,ATHLONE INDUSTRIA 1,,7764,CAPE TOWN
504,ATHLONE INDUSTRIA 2,,7764,CAPE TOWN
505,ATHLONE PARK,,4126,AMANZIMTOTI
506,ATHOLHURST,,2196,JOHANNESBURG
507,ATHOLHURST EXT 1,,2196,JOHANNESBURG
508,ATHOLHURST UIT 1,,2196,JOHANNESBURG
509,ATHOLL,2031,2196,JOHANNESBURG
510,ATHOLL EXT 10,2031,2196,JOHANNESBURG
511,ATHOLL UIT 10,2031,2196,JOHANNESBURG
512,ATHOLL EXT 11,2031,2196,JOHANNESBURG
513,ATHOLL UIT 11,2031,2196,JOHANNESBURG
514,ATHOLL EXT 12,2031,2196,JOHANNESBURG
515,ATHOLL UIT 12,2031,2196,JOHANNESBURG
516,ATHOLL EXT 15,2031,2196,JOHANNESBURG
517,ATHOLL UIT 15,2031,2196,JOHANNESBURG
518,ATHOLL EXT 17,2031,2196,JOHANNESBURG
519,ATHOLL UIT 17,2031,2196,JOHANNESBURG
520,ATHOLL EXT 18,2031,2196,JOHANNESBURG
521,ATHOLL UIT 18,2031,2196,JOHANNESBURG
522,ATHOLL EXT 2,2031,2196,JOHANNESBURG
523,ATHOLL UIT 2,2031,2196,JOHANNESBURG
524,ATHOLL EXT 20,2031,2196,JOHANNESBURG
525,ATHOLL UIT 20,2031,2196,JOHANNESBURG
526,ATHOLL EXT 23,2031,2196,JOHANNESBURG
527,ATHOLL UIT 23,2031,2196,JOHANNESBURG
528,ATHOLL EXT 24,2031,2196,JOHANNESBURG
529,ATHOLL UIT 24,2031,2196,JOHANNESBURG
530,ATHOLL EXT 34,2031,2196,JOHANNESBURG
531,ATHOLL UIT 34,2031,2196,JOHANNESBURG
532,ATHOLL EXT 36,2031,2196,JOHANNESBURG
533,ATHOLL UIT 36,2031,2196,JOHANNESBURG
